date_key,full_date,year,quarter,month,day_of_month,day_of_week,day_name,month_name,is_turnaround,is_summer_spec,is_winter_spec
20250510,2025-05-10,2025,2,5,10,6,Saturday,May,0,1,0
20250511,2025-05-11,2025,2,5,11,7,Sunday,May,0,1,0
20250512,2025-05-12,2025,2,5,12,1,Monday,May,0,1,0
20250513,2025-05-13,2025,2,5,13,2,Tuesday,May,0,1,0
20250514,2025-05-14,2025,2,5,14,3,Wednesday,May,0,1,0
20250515,2025-05-15,2025,2,5,15,4,Thursday,May,0,1,0
20250516,2025-05-16,2025,2,5,16,5,Friday,May,0,1,0
20250517,2025-05-17,2025,2,5,17,6,Saturday,May,0,1,0
20250518,2025-05-18,2025,2,5,18,7,Sunday,May,0,1,0
20250519,2025-05-19,2025,2,5,19,1,Monday,May,0,1,0
20250520,2025-05-20,2025,2,5,20,2,Tuesday,May,0,1,0
20250521,2025-05-21,2025,2,5,21,3,Wednesday,May,0,1,0
20250522,2025-05-22,2025,2,5,22,4,Thursday,May,0,1,0
20250523,2025-05-23,2025,2,5,23,5,Friday,May,0,1,0
20250524,2025-05-24,2025,2,5,24,6,Saturday,May,0,1,0
20250525,2025-05-25,2025,2,5,25,7,Sunday,May,0,1,0
20250526,2025-05-26,2025,2,5,26,1,Monday,May,0,1,0
20250527,2025-05-27,2025,2,5,27,2,Tuesday,May,0,1,0
20250528,2025-05-28,2025,2,5,28,3,Wednesday,May,0,1,0
20250529,2025-05-29,2025,2,5,29,4,Thursday,May,0,1,0
20250530,2025-05-30,2025,2,5,30,5,Friday,May,0,1,0
20250531,2025-05-31,2025,2,5,31,6,Saturday,May,0,1,0
20250601,2025-06-01,2025,2,6,1,7,Sunday,June,0,1,0
20250602,2025-06-02,2025,2,6,2,1,Monday,June,0,1,0
20250603,2025-06-03,2025,2,6,3,2,Tuesday,June,0,1,0
20250604,2025-06-04,2025,2,6,4,3,Wednesday,June,0,1,0
20250605,2025-06-05,2025,2,6,5,4,Thursday,June,0,1,0
20250606,2025-06-06,2025,2,6,6,5,Friday,June,0,1,0
20250607,2025-06-07,2025,2,6,7,6,Saturday,June,0,1,0
20250608,2025-06-08,2025,2,6,8,7,Sunday,June,0,1,0
20250609,2025-06-09,2025,2,6,9,1,Monday,June,0,1,0
20250610,2025-06-10,2025,2,6,10,2,Tuesday,June,0,1,0
20250611,2025-06-11,2025,2,6,11,3,Wednesday,June,0,1,0
20250612,2025-06-12,2025,2,6,12,4,Thursday,June,0,1,0
20250613,2025-06-13,2025,2,6,13,5,Friday,June,0,1,0
20250614,2025-06-14,2025,2,6,14,6,Saturday,June,0,1,0
20250615,2025-06-15,2025,2,6,15,7,Sunday,June,1,1,0
20250616,2025-06-16,2025,2,6,16,1,Monday,June,1,1,0
20250617,2025-06-17,2025,2,6,17,2,Tuesday,June,1,1,0
20250618,2025-06-18,2025,2,6,18,3,Wednesday,June,1,1,0
20250619,2025-06-19,2025,2,6,19,4,Thursday,June,1,1,0
20250620,2025-06-20,2025,2,6,20,5,Friday,June,1,1,0
20250621,2025-06-21,2025,2,6,21,6,Saturday,June,1,1,0
20250622,2025-06-22,2025,2,6,22,7,Sunday,June,0,1,0
20250623,2025-06-23,2025,2,6,23,1,Monday,June,0,1,0
20250624,2025-06-24,2025,2,6,24,2,Tuesday,June,0,1,0
20250625,2025-06-25,2025,2,6,25,3,Wednesday,June,0,1,0
20250626,2025-06-26,2025,2,6,26,4,Thursday,June,0,1,0
20250627,2025-06-27,2025,2,6,27,5,Friday,June,0,1,0
20250628,2025-06-28,2025,2,6,28,6,Saturday,June,0,1,0
20250629,2025-06-29,2025,2,6,29,7,Sunday,June,0,1,0
20250630,2025-06-30,2025,2,6,30,1,Monday,June,0,1,0
20250701,2025-07-01,2025,3,7,1,2,Tuesday,July,0,1,0
20250702,2025-07-02,2025,3,7,2,3,Wednesday,July,0,1,0
20250703,2025-07-03,2025,3,7,3,4,Thursday,July,0,1,0
20250704,2025-07-04,2025,3,7,4,5,Friday,July,0,1,0
20250705,2025-07-05,2025,3,7,5,6,Saturday,July,0,1,0
20250706,2025-07-06,2025,3,7,6,7,Sunday,July,0,1,0
20250707,2025-07-07,2025,3,7,7,1,Monday,July,0,1,0
20250708,2025-07-08,2025,3,7,8,2,Tuesday,July,0,1,0
20250709,2025-07-09,2025,3,7,9,3,Wednesday,July,0,1,0
20250710,2025-07-10,2025,3,7,10,4,Thursday,July,0,1,0
20250711,2025-07-11,2025,3,7,11,5,Friday,July,0,1,0
20250712,2025-07-12,2025,3,7,12,6,Saturday,July,0,1,0
20250713,2025-07-13,2025,3,7,13,7,Sunday,July,0,1,0
20250714,2025-07-14,2025,3,7,14,1,Monday,July,0,1,0
20250715,2025-07-15,2025,3,7,15,2,Tuesday,July,0,1,0
20250716,2025-07-16,2025,3,7,16,3,Wednesday,July,0,1,0
20250717,2025-07-17,2025,3,7,17,4,Thursday,July,0,1,0
20250718,2025-07-18,2025,3,7,18,5,Friday,July,0,1,0
20250719,2025-07-19,2025,3,7,19,6,Saturday,July,0,1,0
20250720,2025-07-20,2025,3,7,20,7,Sunday,July,0,1,0
20250721,2025-07-21,2025,3,7,21,1,Monday,July,0,1,0
20250722,2025-07-22,2025,3,7,22,2,Tuesday,July,0,1,0
20250723,2025-07-23,2025,3,7,23,3,Wednesday,July,0,1,0
20250724,2025-07-24,2025,3,7,24,4,Thursday,July,0,1,0
20250725,2025-07-25,2025,3,7,25,5,Friday,July,0,1,0
20250726,2025-07-26,2025,3,7,26,6,Saturday,July,0,1,0
20250727,2025-07-27,2025,3,7,27,7,Sunday,July,0,1,0
20250728,2025-07-28,2025,3,7,28,1,Monday,July,0,1,0
20250729,2025-07-29,2025,3,7,29,2,Tuesday,July,0,1,0
20250730,2025-07-30,2025,3,7,30,3,Wednesday,July,0,1,0
20250731,2025-07-31,2025,3,7,31,4,Thursday,July,0,1,0
20250801,2025-08-01,2025,3,8,1,5,Friday,August,0,1,0
20250802,2025-08-02,2025,3,8,2,6,Saturday,August,0,1,0
20250803,2025-08-03,2025,3,8,3,7,Sunday,August,0,1,0
20250804,2025-08-04,2025,3,8,4,1,Monday,August,0,1,0
20250805,2025-08-05,2025,3,8,5,2,Tuesday,August,0,1,0
20250806,2025-08-06,2025,3,8,6,3,Wednesday,August,0,1,0
20250807,2025-08-07,2025,3,8,7,4,Thursday,August,0,1,0
20250808,2025-08-08,2025,3,8,8,5,Friday,August,0,1,0
20250809,2025-08-09,2025,3,8,9,6,Saturday,August,0,1,0
20250810,2025-08-10,2025,3,8,10,7,Sunday,August,0,1,0
20250811,2025-08-11,2025,3,8,11,1,Monday,August,0,1,0
20250812,2025-08-12,2025,3,8,12,2,Tuesday,August,0,1,0
20250813,2025-08-13,2025,3,8,13,3,Wednesday,August,0,1,0
20250814,2025-08-14,2025,3,8,14,4,Thursday,August,0,1,0
20250815,2025-08-15,2025,3,8,15,5,Friday,August,0,1,0
20250816,2025-08-16,2025,3,8,16,6,Saturday,August,0,1,0
20250817,2025-08-17,2025,3,8,17,7,Sunday,August,0,1,0
20250818,2025-08-18,2025,3,8,18,1,Monday,August,0,1,0
20250819,2025-08-19,2025,3,8,19,2,Tuesday,August,0,1,0
20250820,2025-08-20,2025,3,8,20,3,Wednesday,August,0,1,0
20250821,2025-08-21,2025,3,8,21,4,Thursday,August,0,1,0
20250822,2025-08-22,2025,3,8,22,5,Friday,August,0,1,0
20250823,2025-08-23,2025,3,8,23,6,Saturday,August,0,1,0
20250824,2025-08-24,2025,3,8,24,7,Sunday,August,0,1,0
20250825,2025-08-25,2025,3,8,25,1,Monday,August,0,1,0
20250826,2025-08-26,2025,3,8,26,2,Tuesday,August,0,1,0
20250827,2025-08-27,2025,3,8,27,3,Wednesday,August,0,1,0
20250828,2025-08-28,2025,3,8,28,4,Thursday,August,0,1,0
20250829,2025-08-29,2025,3,8,29,5,Friday,August,0,1,0
20250830,2025-08-30,2025,3,8,30,6,Saturday,August,0,1,0
20250831,2025-08-31,2025,3,8,31,7,Sunday,August,0,1,0
20250901,2025-09-01,2025,3,9,1,1,Monday,September,0,1,0
20250902,2025-09-02,2025,3,9,2,2,Tuesday,September,0,1,0
20250903,2025-09-03,2025,3,9,3,3,Wednesday,September,0,1,0
20250904,2025-09-04,2025,3,9,4,4,Thursday,September,0,1,0
20250905,2025-09-05,2025,3,9,5,5,Friday,September,0,1,0
20250906,2025-09-06,2025,3,9,6,6,Saturday,September,0,1,0
20250907,2025-09-07,2025,3,9,7,7,Sunday,September,0,1,0
20250908,2025-09-08,2025,3,9,8,1,Monday,September,0,1,0
20250909,2025-09-09,2025,3,9,9,2,Tuesday,September,0,1,0
20250910,2025-09-10,2025,3,9,10,3,Wednesday,September,0,1,0
20250911,2025-09-11,2025,3,9,11,4,Thursday,September,0,1,0
20250912,2025-09-12,2025,3,9,12,5,Friday,September,0,1,0
20250913,2025-09-13,2025,3,9,13,6,Saturday,September,0,1,0
20250914,2025-09-14,2025,3,9,14,7,Sunday,September,0,1,0
20250915,2025-09-15,2025,3,9,15,1,Monday,September,1,1,0
20250916,2025-09-16,2025,3,9,16,2,Tuesday,September,1,1,0
20250917,2025-09-17,2025,3,9,17,3,Wednesday,September,1,1,0
20250918,2025-09-18,2025,3,9,18,4,Thursday,September,1,1,0
20250919,2025-09-19,2025,3,9,19,5,Friday,September,1,1,0
20250920,2025-09-20,2025,3,9,20,6,Saturday,September,1,1,0
20250921,2025-09-21,2025,3,9,21,7,Sunday,September,1,1,0
20250922,2025-09-22,2025,3,9,22,1,Monday,September,0,1,0
20250923,2025-09-23,2025,3,9,23,2,Tuesday,September,0,1,0
20250924,2025-09-24,2025,3,9,24,3,Wednesday,September,0,1,0
20250925,2025-09-25,2025,3,9,25,4,Thursday,September,0,1,0
20250926,2025-09-26,2025,3,9,26,5,Friday,September,0,1,0
20250927,2025-09-27,2025,3,9,27,6,Saturday,September,0,1,0
20250928,2025-09-28,2025,3,9,28,7,Sunday,September,0,1,0
20250929,2025-09-29,2025,3,9,29,1,Monday,September,0,1,0
20250930,2025-09-30,2025,3,9,30,2,Tuesday,September,0,1,0
20251001,2025-10-01,2025,4,10,1,3,Wednesday,October,0,0,0
20251002,2025-10-02,2025,4,10,2,4,Thursday,October,0,0,0
20251003,2025-10-03,2025,4,10,3,5,Friday,October,0,0,0
20251004,2025-10-04,2025,4,10,4,6,Saturday,October,0,0,0
20251005,2025-10-05,2025,4,10,5,7,Sunday,October,0,0,0
20251006,2025-10-06,2025,4,10,6,1,Monday,October,0,0,0
20251007,2025-10-07,2025,4,10,7,2,Tuesday,October,0,0,0
20251008,2025-10-08,2025,4,10,8,3,Wednesday,October,0,0,0
20251009,2025-10-09,2025,4,10,9,4,Thursday,October,0,0,0
20251010,2025-10-10,2025,4,10,10,5,Friday,October,0,0,0
20251011,2025-10-11,2025,4,10,11,6,Saturday,October,0,0,0
20251012,2025-10-12,2025,4,10,12,7,Sunday,October,0,0,0
20251013,2025-10-13,2025,4,10,13,1,Monday,October,0,0,0
20251014,2025-10-14,2025,4,10,14,2,Tuesday,October,0,0,0
20251015,2025-10-15,2025,4,10,15,3,Wednesday,October,0,0,0
20251016,2025-10-16,2025,4,10,16,4,Thursday,October,0,0,0
20251017,2025-10-17,2025,4,10,17,5,Friday,October,0,0,0
20251018,2025-10-18,2025,4,10,18,6,Saturday,October,0,0,0
20251019,2025-10-19,2025,4,10,19,7,Sunday,October,0,0,0
20251020,2025-10-20,2025,4,10,20,1,Monday,October,0,0,0
20251021,2025-10-21,2025,4,10,21,2,Tuesday,October,0,0,0
20251022,2025-10-22,2025,4,10,22,3,Wednesday,October,0,0,0
20251023,2025-10-23,2025,4,10,23,4,Thursday,October,0,0,0
20251024,2025-10-24,2025,4,10,24,5,Friday,October,0,0,0
20251025,2025-10-25,2025,4,10,25,6,Saturday,October,0,0,0
20251026,2025-10-26,2025,4,10,26,7,Sunday,October,0,0,0
20251027,2025-10-27,2025,4,10,27,1,Monday,October,0,0,0
20251028,2025-10-28,2025,4,10,28,2,Tuesday,October,0,0,0
20251029,2025-10-29,2025,4,10,29,3,Wednesday,October,0,0,0
20251030,2025-10-30,2025,4,10,30,4,Thursday,October,0,0,0
20251031,2025-10-31,2025,4,10,31,5,Friday,October,0,0,0
20251101,2025-11-01,2025,4,11,1,6,Saturday,November,0,0,1
20251102,2025-11-02,2025,4,11,2,7,Sunday,November,0,0,1
20251103,2025-11-03,2025,4,11,3,1,Monday,November,0,0,1
20251104,2025-11-04,2025,4,11,4,2,Tuesday,November,0,0,1
20251105,2025-11-05,2025,4,11,5,3,Wednesday,November,0,0,1
20251106,2025-11-06,2025,4,11,6,4,Thursday,November,0,0,1
20251107,2025-11-07,2025,4,11,7,5,Friday,November,0,0,1
20251108,2025-11-08,2025,4,11,8,6,Saturday,November,0,0,1
20251109,2025-11-09,2025,4,11,9,7,Sunday,November,0,0,1
20251110,2025-11-10,2025,4,11,10,1,Monday,November,0,0,1
20251111,2025-11-11,2025,4,11,11,2,Tuesday,November,0,0,1
20251112,2025-11-12,2025,4,11,12,3,Wednesday,November,0,0,1
20251113,2025-11-13,2025,4,11,13,4,Thursday,November,0,0,1
20251114,2025-11-14,2025,4,11,14,5,Friday,November,0,0,1
20251115,2025-11-15,2025,4,11,15,6,Saturday,November,0,0,1
20251116,2025-11-16,2025,4,11,16,7,Sunday,November,0,0,1
20251117,2025-11-17,2025,4,11,17,1,Monday,November,0,0,1
20251118,2025-11-18,2025,4,11,18,2,Tuesday,November,0,0,1
20251119,2025-11-19,2025,4,11,19,3,Wednesday,November,0,0,1
20251120,2025-11-20,2025,4,11,20,4,Thursday,November,0,0,1
20251121,2025-11-21,2025,4,11,21,5,Friday,November,0,0,1
20251122,2025-11-22,2025,4,11,22,6,Saturday,November,0,0,1
20251123,2025-11-23,2025,4,11,23,7,Sunday,November,0,0,1
20251124,2025-11-24,2025,4,11,24,1,Monday,November,0,0,1
20251125,2025-11-25,2025,4,11,25,2,Tuesday,November,0,0,1
20251126,2025-11-26,2025,4,11,26,3,Wednesday,November,0,0,1
20251127,2025-11-27,2025,4,11,27,4,Thursday,November,0,0,1
20251128,2025-11-28,2025,4,11,28,5,Friday,November,0,0,1
20251129,2025-11-29,2025,4,11,29,6,Saturday,November,0,0,1
20251130,2025-11-30,2025,4,11,30,7,Sunday,November,0,0,1
20251201,2025-12-01,2025,4,12,1,1,Monday,December,0,0,1
20251202,2025-12-02,2025,4,12,2,2,Tuesday,December,0,0,1
20251203,2025-12-03,2025,4,12,3,3,Wednesday,December,0,0,1
20251204,2025-12-04,2025,4,12,4,4,Thursday,December,0,0,1
20251205,2025-12-05,2025,4,12,5,5,Friday,December,0,0,1
20251206,2025-12-06,2025,4,12,6,6,Saturday,December,0,0,1
20251207,2025-12-07,2025,4,12,7,7,Sunday,December,0,0,1
20251208,2025-12-08,2025,4,12,8,1,Monday,December,0,0,1
20251209,2025-12-09,2025,4,12,9,2,Tuesday,December,0,0,1
20251210,2025-12-10,2025,4,12,10,3,Wednesday,December,0,0,1
20251211,2025-12-11,2025,4,12,11,4,Thursday,December,0,0,1
20251212,2025-12-12,2025,4,12,12,5,Friday,December,0,0,1
20251213,2025-12-13,2025,4,12,13,6,Saturday,December,0,0,1
20251214,2025-12-14,2025,4,12,14,7,Sunday,December,0,0,1
20251215,2025-12-15,2025,4,12,15,1,Monday,December,1,0,1
20251216,2025-12-16,2025,4,12,16,2,Tuesday,December,1,0,1
20251217,2025-12-17,2025,4,12,17,3,Wednesday,December,1,0,1
20251218,2025-12-18,2025,4,12,18,4,Thursday,December,1,0,1
20251219,2025-12-19,2025,4,12,19,5,Friday,December,1,0,1
20251220,2025-12-20,2025,4,12,20,6,Saturday,December,1,0,1
20251221,2025-12-21,2025,4,12,21,7,Sunday,December,1,0,1
20251222,2025-12-22,2025,4,12,22,1,Monday,December,0,0,1
20251223,2025-12-23,2025,4,12,23,2,Tuesday,December,0,0,1
20251224,2025-12-24,2025,4,12,24,3,Wednesday,December,0,0,1
20251225,2025-12-25,2025,4,12,25,4,Thursday,December,0,0,1
20251226,2025-12-26,2025,4,12,26,5,Friday,December,0,0,1
20251227,2025-12-27,2025,4,12,27,6,Saturday,December,0,0,1
20251228,2025-12-28,2025,4,12,28,7,Sunday,December,0,0,1
20251229,2025-12-29,2025,4,12,29,1,Monday,December,0,0,1
20251230,2025-12-30,2025,4,12,30,2,Tuesday,December,0,0,1
20251231,2025-12-31,2025,4,12,31,3,Wednesday,December,0,0,1
